project_id,project_type,terrain_type,terrain_difficulty_score,permit_complexity,permit_delay_months,material_availability,vendor_rating,skilled_manpower_ratio,demand_pressure,start_month,weather_severity_index,planned_cost_lakhs,actual_cost_lakhs,planned_duration_months,actual_duration_months
PG_04040,underground_cable,forest,5,low,0.5,high,2.8,89,low,7,4.75,135,172.37,23,32.0
PG_04041,substation,coastal,3,high,3.0,low,4.2,81,low,11,1.7,163,215.55,20,27.5
PG_04042,underground_cable,coastal,3,low,0.5,low,2.7,75,medium,3,1.8,157,226.48,25,31.4
PG_04043,underground_cable,plain,1,medium,1.5,high,3.6,86,high,9,4.25,192,243.32,33,40.3
PG_04044,overhead_line,hilly,4,high,3.0,high,4.2,90,high,10,1.69,130,172.51,18,25.4
PG_04045,overhead_line,hilly,4,high,3.0,high,2.8,62,high,7,3.69,131,185.64,23,33.9
PG_04046,underground_cable,urban,2,high,3.0,medium,4.9,78,high,10,2.4,230,297.65,40,50.9
PG_04047,underground_cable,plain,1,low,0.5,medium,2.5,59,low,1,1.22,167,184.91,33,39.2
PG_04048,substation,hilly,4,high,3.0,medium,4.7,56,medium,2,1.99,147,176.63,18,26.1
PG_04049,overhead_line,urban,2,medium,1.5,low,2.7,74,medium,4,3.19,77,110.33,32,40.8
PG_04050,substation,urban,2,high,3.0,low,3.6,66,high,5,3.24,154,240.7,14,20.4
PG_04051,overhead_line,forest,5,low,0.5,low,3.8,70,low,7,4.67,124,183.03,26,36.3
PG_04052,overhead_line,forest,5,medium,1.5,medium,3.0,71,low,8,4.74,99,130.21,18,26.4
PG_04053,overhead_line,hilly,4,low,0.5,medium,4.5,85,high,8,3.94,78,113.23,18,24.1
PG_04054,substation,plain,1,high,3.0,low,3.0,59,high,11,2.13,98,145.59,15,20.6
PG_04055,underground_cable,plain,1,medium,1.5,low,3.1,63,high,12,1.93,222,329.7,33,40.1
PG_04056,underground_cable,hilly,4,high,3.0,low,2.9,93,medium,8,4.93,239,373.06,36,50.1
PG_04057,overhead_line,plain,1,low,0.5,high,4.8,81,medium,8,4.52,81,88.65,22,26.6
PG_04058,underground_cable,forest,5,low,0.5,low,3.8,81,low,11,1.63,211,295.25,42,54.4
PG_04059,underground_cable,forest,5,medium,1.5,high,4.4,91,high,3,1.57,158,216.62,22,29.8
PG_04060,substation,urban,2,low,0.5,low,4.1,59,low,12,2.32,108,137.84,23,28.6
PG_04061,substation,plain,1,high,3.0,low,4.9,61,medium,11,1.14,136,169.57,20,26.2
PG_04062,overhead_line,hilly,4,high,3.0,low,4.3,57,medium,9,4.36,95,144.91,28,42.0
PG_04063,substation,urban,2,low,0.5,medium,3.6,72,medium,5,2.65,167,202.14,20,25.0
PG_04064,underground_cable,coastal,3,medium,1.5,medium,3.0,93,medium,10,2.33,121,147.28,21,26.1
PG_04065,underground_cable,coastal,3,low,0.5,low,3.3,86,high,11,1.79,145,227.07,42,50.6
PG_04066,overhead_line,forest,5,low,0.5,low,4.3,82,low,8,4.47,61,90.65,18,25.3
PG_04067,substation,plain,1,medium,1.5,low,3.9,85,low,11,2.44,153,184.93,26,30.2
PG_04068,underground_cable,hilly,4,high,3.0,medium,3.1,67,high,2,2.04,221,313.76,20,28.5
PG_04069,underground_cable,hilly,4,high,3.0,high,4.7,79,medium,12,1.76,240,282.63,31,42.5
PG_04070,underground_cable,forest,5,medium,1.5,low,3.0,68,low,2,1.12,145,206.03,33,44.6
PG_04071,underground_cable,coastal,3,high,3.0,high,3.0,87,high,1,1.04,182,239.09,20,27.0
PG_04072,overhead_line,hilly,4,low,0.5,high,4.0,63,high,1,2.29,61,79.68,33,42.5
PG_04073,substation,urban,2,high,3.0,high,2.6,59,high,7,4.69,128,174.43,23,32.7
PG_04074,overhead_line,urban,2,medium,1.5,medium,2.8,90,low,5,3.41,139,164.91,31,38.8
PG_04075,overhead_line,forest,5,medium,1.5,medium,4.1,94,medium,7,3.74,94,126.37,21,29.4
PG_04076,overhead_line,coastal,3,medium,1.5,medium,3.3,56,low,10,2.35,78,90.25,25,32.9
PG_04077,underground_cable,hilly,4,medium,1.5,low,3.5,75,low,1,2.19,134,184.59,20,26.8
PG_04078,underground_cable,coastal,3,medium,1.5,medium,3.7,86,medium,10,2.29,208,252.82,29,36.4
PG_04079,overhead_line,coastal,3,medium,1.5,low,2.7,60,high,2,1.96,84,133.63,26,33.9
PG_04080,substation,hilly,4,high,3.0,low,2.5,60,medium,7,4.81,137,215.34,16,24.9
PG_04081,underground_cable,urban,2,medium,1.5,high,2.9,67,low,10,2.15,139,149.12,34,42.0
PG_04082,substation,forest,5,low,0.5,high,4.8,92,high,1,1.9,175,236.35,20,26.1
PG_04083,substation,hilly,4,medium,1.5,low,2.9,75,high,12,1.41,173,284.67,28,36.9
PG_04084,underground_cable,coastal,3,low,0.5,high,2.7,70,medium,5,3.47,165,200.04,41,52.5
PG_04085,overhead_line,forest,5,low,0.5,high,4.4,56,low,12,2.41,139,161.3,23,31.7
PG_04086,overhead_line,coastal,3,medium,1.5,high,2.8,82,medium,3,1.54,88,105.02,30,38.3
PG_04087,underground_cable,hilly,4,medium,1.5,medium,4.7,93,high,1,1.13,200,274.16,37,47.0
PG_04088,underground_cable,plain,1,medium,1.5,high,4.5,55,low,2,2.03,130,127.98,22,27.1
PG_04089,overhead_line,forest,5,medium,1.5,high,4.4,56,high,10,1.2,67,91.35,33,46.1
PG_04090,underground_cable,forest,5,high,3.0,medium,4.0,64,low,9,4.58,122,158.05,29,43.8
PG_04091,substation,hilly,4,high,3.0,high,3.6,89,low,7,3.78,126,153.44,23,33.6
PG_04092,underground_cable,plain,1,high,3.0,high,4.5,84,medium,10,1.97,172,182.25,39,47.2
PG_04093,substation,hilly,4,low,0.5,medium,3.8,92,low,4,3.02,120,145.24,14,18.1
PG_04094,overhead_line,hilly,4,medium,1.5,high,3.3,94,high,11,1.91,75,100.38,21,27.1
PG_04095,overhead_line,urban,2,low,0.5,low,2.7,69,high,10,2.44,122,188.91,21,25.6
PG_04096,underground_cable,urban,2,medium,1.5,high,3.9,55,low,12,2.26,154,161.86,25,32.0
PG_04097,substation,hilly,4,high,3.0,high,5.0,82,high,10,2.08,90,114.24,14,20.2
PG_04098,overhead_line,coastal,3,high,3.0,medium,4.2,89,medium,4,2.9,150,183.04,27,35.9
PG_04099,overhead_line,coastal,3,high,3.0,medium,3.9,71,low,12,1.46,130,149.0,18,25.2
PG_04100,substation,forest,5,medium,1.5,high,4.0,55,low,11,2.0,145,167.17,18,25.6
PG_04101,substation,hilly,4,low,0.5,high,4.4,85,high,8,4.32,164,226.3,27,35.8
PG_04102,underground_cable,urban,2,low,0.5,high,2.8,93,high,6,3.62,235,322.95,31,38.9
PG_04103,overhead_line,urban,2,medium,1.5,high,3.1,89,high,3,2.11,120,150.41,25,30.1
PG_04104,substation,coastal,3,medium,1.5,low,3.5,86,medium,8,3.61,171,254.81,24,32.2
PG_04105,underground_cable,forest,5,low,0.5,high,4.6,87,medium,10,1.49,196,234.34,40,51.4
PG_04106,overhead_line,hilly,4,low,0.5,low,4.2,93,high,2,2.19,141,227.51,36,45.2
PG_04107,underground_cable,urban,2,medium,1.5,medium,4.5,73,low,10,2.02,148,160.81,27,33.4
PG_04108,overhead_line,plain,1,low,0.5,high,2.7,61,medium,2,1.15,122,132.89,21,24.8
PG_04109,substation,hilly,4,medium,1.5,high,3.6,70,low,11,1.23,157,179.31,25,33.6
PG_04110,underground_cable,hilly,4,medium,1.5,low,3.2,87,medium,5,2.73,160,237.71,35,45.7
PG_04111,underground_cable,plain,1,medium,1.5,low,4.6,72,medium,8,4.8,238,320.05,38,47.6
PG_04112,underground_cable,hilly,4,low,0.5,high,4.2,61,low,9,3.65,183,220.23,28,39.3
PG_04113,overhead_line,coastal,3,high,3.0,high,4.8,91,medium,11,1.54,93,105.04,29,37.8
PG_04114,substation,urban,2,low,0.5,medium,4.2,75,medium,5,2.92,112,134.58,25,31.2
PG_04115,substation,urban,2,medium,1.5,low,2.7,91,high,12,1.73,118,182.3,28,33.7
PG_04116,substation,plain,1,low,0.5,low,3.0,55,medium,12,1.55,147,191.59,20,23.8
PG_04117,substation,forest,5,high,3.0,low,4.4,61,high,5,2.59,155,263.8,20,30.6
PG_04118,overhead_line,forest,5,low,0.5,low,4.5,66,medium,2,2.06,69,100.33,34,45.3
PG_04119,substation,hilly,4,high,3.0,high,4.2,75,medium,1,1.9,93,109.41,23,32.1
PG_04120,underground_cable,urban,2,high,3.0,high,2.5,90,medium,7,4.23,203,244.72,21,28.5
PG_04121,underground_cable,forest,5,high,3.0,low,3.3,81,medium,3,1.28,197,294.44,35,48.0
PG_04122,overhead_line,forest,5,medium,1.5,low,4.6,86,medium,5,3.05,145,218.34,29,39.9
PG_04123,underground_cable,forest,5,medium,1.5,high,2.8,69,high,2,1.26,209,289.32,33,44.3
PG_04124,overhead_line,plain,1,high,3.0,medium,2.8,74,high,2,1.25,123,161.74,22,28.5
PG_04125,substation,forest,5,high,3.0,medium,2.8,69,low,1,2.19,127,160.4,23,33.5
PG_04126,underground_cable,coastal,3,medium,1.5,high,2.6,69,low,10,1.32,154,173.34,21,27.5
PG_04127,underground_cable,forest,5,low,0.5,medium,4.6,93,low,10,1.24,207,246.46,34,43.2
PG_04128,substation,hilly,4,medium,1.5,high,2.6,55,medium,5,2.6,106,134.49,21,29.9
PG_04129,overhead_line,forest,5,medium,1.5,low,3.2,85,high,8,4.09,150,271.18,31,44.3
PG_04130,underground_cable,coastal,3,medium,1.5,low,4.0,87,medium,9,4.85,144,208.22,26,34.1
PG_04131,substation,plain,1,high,3.0,high,3.8,76,low,6,3.9,154,170.32,28,37.6
PG_04132,overhead_line,coastal,3,low,0.5,high,3.5,89,medium,5,3.48,73,87.2,34,42.5
PG_04133,underground_cable,hilly,4,medium,1.5,high,3.9,66,high,6,4.33,154,215.56,40,55.5
PG_04134,overhead_line,urban,2,high,3.0,high,4.8,65,low,9,4.64,137,147.35,29,39.4
PG_04135,overhead_line,forest,5,medium,1.5,high,2.8,85,low,8,3.58,89,110.87,21,29.7
PG_04136,overhead_line,plain,1,low,0.5,low,4.6,95,high,1,1.24,99,140.19,25,27.9
PG_04137,overhead_line,forest,5,high,3.0,high,3.2,64,low,7,4.23,71,88.66,18,28.2
PG_04138,overhead_line,plain,1,medium,1.5,high,4.7,63,high,3,2.01,106,125.34,19,23.8
PG_04139,overhead_line,plain,1,medium,1.5,low,3.9,91,low,1,2.23,67,81.64,36,41.1
PG_04140,substation,coastal,3,high,3.0,high,4.8,71,low,12,1.53,164,173.51,15,21.4
PG_04141,substation,coastal,3,high,3.0,low,4.8,80,low,9,4.9,172,231.65,22,30.9
PG_04142,underground_cable,hilly,4,medium,1.5,low,3.8,64,medium,5,2.55,145,212.36,41,55.2
PG_04143,substation,hilly,4,medium,1.5,medium,4.9,79,low,2,1.29,160,182.26,16,21.3
PG_04144,substation,plain,1,low,0.5,low,4.8,69,medium,12,1.67,131,168.71,20,24.0
PG_04145,underground_cable,forest,5,low,0.5,high,4.0,72,low,12,1.02,122,141.59,31,41.2
PG_04146,underground_cable,coastal,3,medium,1.5,high,4.5,71,low,10,1.38,196,213.79,33,42.8
PG_04147,overhead_line,plain,1,medium,1.5,medium,3.7,81,low,4,2.86,127,142.84,29,35.8
PG_04148,underground_cable,urban,2,high,3.0,low,4.5,64,medium,10,2.11,210,277.93,32,41.7
PG_04149,underground_cable,forest,5,medium,1.5,high,4.3,82,low,9,3.98,179,214.5,30,41.8
PG_04150,overhead_line,forest,5,medium,1.5,high,3.9,84,low,8,4.32,130,158.12,19,27.1
PG_04151,substation,forest,5,low,0.5,medium,3.8,95,high,6,3.53,112,170.63,15,20.5
PG_04152,overhead_line,coastal,3,low,0.5,low,3.0,92,medium,7,4.68,128,191.54,32,40.7
PG_04153,underground_cable,urban,2,high,3.0,low,4.9,55,medium,9,4.38,197,275.55,22,31.7
PG_04154,overhead_line,urban,2,medium,1.5,medium,2.5,67,high,1,2.13,136,185.45,30,37.8
PG_04155,underground_cable,forest,5,low,0.5,high,5.0,95,low,1,1.88,250,281.86,27,34.5
PG_04156,substation,forest,5,low,0.5,low,4.4,71,high,10,1.8,142,233.39,14,18.9
PG_04157,underground_cable,plain,1,high,3.0,low,3.4,67,high,10,1.96,226,334.02,20,26.3
PG_04158,underground_cable,coastal,3,low,0.5,low,3.9,84,medium,9,4.24,249,368.41,30,39.1
PG_04159,underground_cable,hilly,4,low,0.5,high,3.3,61,high,1,1.86,144,191.11,39,50.2
PG_04160,substation,plain,1,low,0.5,high,3.7,56,low,12,1.54,96,98.14,23,27.7
PG_04161,underground_cable,hilly,4,medium,1.5,medium,3.5,85,medium,12,2.26,126,156.74,40,50.7
PG_04162,substation,hilly,4,medium,1.5,low,2.6,81,low,4,3.21,146,212.31,19,26.1
PG_04163,substation,urban,2,medium,1.5,high,4.5,59,high,7,3.82,110,141.62,19,25.8
PG_04164,substation,urban,2,medium,1.5,low,4.4,64,medium,9,4.87,115,165.03,19,26.2
PG_04165,underground_cable,forest,5,medium,1.5,medium,3.6,71,low,3,2.22,143,175.59,34,46.0
PG_04166,overhead_line,coastal,3,medium,1.5,high,2.7,55,low,12,1.5,133,148.27,35,45.5
PG_04167,underground_cable,plain,1,low,0.5,high,4.6,84,low,8,3.8,186,199.34,38,46.4
PG_04168,underground_cable,coastal,3,high,3.0,medium,4.3,70,medium,10,2.09,245,289.99,24,32.3
PG_04169,overhead_line,plain,1,medium,1.5,low,2.5,92,low,11,1.01,96,122.65,22,25.9
PG_04170,overhead_line,plain,1,low,0.5,medium,4.9,64,high,11,2.44,100,121.71,34,39.8
PG_04171,substation,plain,1,medium,1.5,low,4.5,88,medium,9,4.31,163,218.9,28,34.5
PG_04172,substation,plain,1,high,3.0,medium,4.7,62,medium,8,3.53,134,158.06,17,24.2
PG_04173,substation,urban,2,high,3.0,medium,3.9,88,medium,11,1.6,87,102.03,27,34.4
PG_04174,substation,forest,5,low,0.5,low,2.7,57,medium,8,4.43,144,231.99,26,37.4
PG_04175,substation,plain,1,high,3.0,high,3.0,81,low,10,2.3,101,103.64,27,33.1
PG_04176,substation,coastal,3,medium,1.5,low,3.6,93,high,9,4.45,141,235.67,24,32.0
PG_04177,underground_cable,urban,2,high,3.0,medium,3.6,90,low,10,1.73,197,220.19,35,43.4
PG_04178,underground_cable,urban,2,high,3.0,high,3.0,88,high,9,3.89,124,167.71,33,43.8
PG_04179,substation,urban,2,low,0.5,high,4.4,78,high,7,4.5,80,103.11,25,31.4
PG_04180,underground_cable,forest,5,high,3.0,high,3.5,68,low,10,2.49,197,227.05,32,44.5
PG_04181,substation,coastal,3,low,0.5,medium,2.6,57,high,7,4.4,141,207.15,24,32.3
PG_04182,underground_cable,coastal,3,low,0.5,medium,4.1,71,high,11,1.52,159,215.49,36,45.2
PG_04183,substation,plain,1,medium,1.5,high,2.9,86,low,2,1.72,114,118.82,21,25.0
PG_04184,overhead_line,forest,5,high,3.0,low,4.6,82,high,2,1.32,107,172.26,34,46.3
PG_04185,substation,plain,1,low,0.5,medium,3.7,69,high,7,3.9,88,118.29,14,17.6
PG_04186,overhead_line,coastal,3,low,0.5,medium,4.3,88,medium,5,2.75,143,176.37,30,37.6
PG_04187,overhead_line,forest,5,high,3.0,medium,4.0,77,medium,2,1.19,106,136.11,19,27.7
PG_04188,underground_cable,forest,5,medium,1.5,medium,4.7,82,medium,5,2.72,171,220.99,37,50.3
PG_04189,underground_cable,plain,1,low,0.5,medium,3.2,64,high,12,2.19,120,151.81,34,39.5
PG_04190,overhead_line,plain,1,low,0.5,high,4.1,61,high,3,1.77,120,143.28,33,39.2
PG_04191,underground_cable,urban,2,medium,1.5,low,3.2,85,low,5,3.23,134,178.2,39,48.0
PG_04192,substation,urban,2,low,0.5,high,3.9,62,high,8,4.52,150,201.1,24,31.8
PG_04193,underground_cable,plain,1,high,3.0,medium,2.5,76,medium,3,1.78,193,223.61,36,43.7
PG_04194,underground_cable,forest,5,medium,1.5,high,4.9,94,high,3,2.43,133,177.1,27,35.5
PG_04195,substation,hilly,4,medium,1.5,low,3.8,55,medium,12,2.28,154,221.95,26,35.5
PG_04196,overhead_line,coastal,3,high,3.0,low,2.9,69,high,10,1.4,119,191.49,36,47.9
PG_04197,overhead_line,plain,1,medium,1.5,medium,3.9,84,low,1,2.17,63,66.94,27,31.7
PG_04198,substation,forest,5,high,3.0,medium,5.0,91,low,4,3.14,171,209.22,14,21.3
PG_04199,underground_cable,hilly,4,medium,1.5,low,4.1,93,low,4,3.27,134,187.69,39,51.0
PG_04200,underground_cable,forest,5,medium,1.5,medium,3.6,84,low,6,4.94,151,197.64,20,28.9
PG_04201,overhead_line,plain,1,low,0.5,medium,3.3,67,high,12,1.11,81,104.93,34,40.3
PG_04202,substation,urban,2,medium,1.5,medium,4.3,59,low,4,3.49,134,151.19,24,31.5
PG_04203,overhead_line,plain,1,medium,1.5,low,3.3,87,high,10,1.8,125,181.65,24,28.0
PG_04204,underground_cable,plain,1,low,0.5,high,2.7,57,low,5,2.86,200,215.52,21,25.9
PG_04205,substation,hilly,4,medium,1.5,low,4.1,77,medium,6,4.17,132,199.0,24,33.4
PG_04206,overhead_line,plain,1,high,3.0,medium,4.5,80,medium,11,2.12,89,99.01,21,26.9
PG_04207,overhead_line,forest,5,low,0.5,medium,3.8,60,low,2,1.67,61,74.98,26,35.3
PG_04208,overhead_line,urban,2,medium,1.5,high,3.7,58,high,6,3.66,67,88.38,36,47.8
PG_04209,underground_cable,hilly,4,low,0.5,medium,3.8,82,medium,9,4.56,122,163.59,41,55.5
PG_04210,substation,plain,1,medium,1.5,low,3.2,61,high,12,1.38,123,182.76,14,18.0
PG_04211,overhead_line,coastal,3,high,3.0,medium,2.9,61,medium,10,2.42,117,146.37,28,38.4
PG_04212,overhead_line,hilly,4,low,0.5,high,2.7,83,high,3,2.04,119,164.46,33,42.2
PG_04213,substation,urban,2,high,3.0,high,3.8,73,high,12,2.3,130,162.33,16,22.1
PG_04214,substation,plain,1,high,3.0,low,4.4,57,low,9,3.9,88,112.04,24,32.6
PG_04215,underground_cable,hilly,4,low,0.5,medium,4.4,57,high,1,1.58,191,265.77,32,42.4
PG_04216,substation,hilly,4,low,0.5,high,4.5,67,low,1,1.53,98,109.09,24,31.3
PG_04217,substation,coastal,3,high,3.0,medium,3.9,84,medium,1,1.92,115,136.17,16,21.9
PG_04218,underground_cable,hilly,4,low,0.5,medium,4.3,65,high,5,3.19,238,335.84,28,37.1
PG_04219,underground_cable,hilly,4,low,0.5,high,3.4,69,low,3,2.12,203,231.77,37,47.8
PG_04220,underground_cable,forest,5,medium,1.5,medium,2.8,72,high,7,3.55,144,226.95,21,30.8
PG_04221,underground_cable,hilly,4,high,3.0,high,3.8,73,high,12,1.93,168,222.56,30,40.9
PG_04222,overhead_line,hilly,4,low,0.5,medium,3.8,88,high,2,1.96,150,206.51,22,27.3
PG_04223,underground_cable,urban,2,low,0.5,medium,4.9,62,low,9,3.65,209,238.5,39,50.2
PG_04224,overhead_line,coastal,3,high,3.0,high,3.3,82,low,2,1.39,112,122.12,32,41.2
PG_04225,substation,coastal,3,medium,1.5,high,4.1,60,medium,3,2.32,178,199.81,22,28.7
PG_04226,underground_cable,forest,5,low,0.5,medium,3.4,85,medium,8,4.75,151,206.16,20,27.4
PG_04227,underground_cable,hilly,4,low,0.5,low,2.7,67,medium,6,4.81,133,205.56,30,40.7
PG_04228,substation,coastal,3,low,0.5,low,4.2,91,high,10,1.46,82,124.06,17,20.4
PG_04229,underground_cable,coastal,3,medium,1.5,high,2.5,70,low,1,1.22,125,140.04,31,39.5
PG_04230,substation,coastal,3,medium,1.5,medium,4.4,60,low,6,4.4,127,154.74,25,35.1
PG_04231,underground_cable,plain,1,low,0.5,low,4.8,72,medium,4,2.54,203,262.83,37,44.0
PG_04232,overhead_line,forest,5,medium,1.5,high,3.2,81,high,1,1.31,144,203.05,35,47.3
PG_04233,overhead_line,coastal,3,medium,1.5,medium,4.5,75,low,5,3.11,78,91.22,34,44.5
PG_04234,overhead_line,coastal,3,medium,1.5,high,2.7,56,medium,11,2.13,136,160.48,34,44.4
PG_04235,underground_cable,coastal,3,high,3.0,medium,3.8,87,medium,2,1.95,205,244.12,32,40.8
PG_04236,overhead_line,forest,5,medium,1.5,low,2.8,74,low,3,1.84,85,121.41,18,24.8
PG_04237,substation,hilly,4,medium,1.5,high,4.4,57,high,6,4.71,95,133.86,25,36.3
PG_04238,substation,coastal,3,low,0.5,medium,5.0,64,high,7,4.65,86,120.19,17,22.9
PG_04239,underground_cable,plain,1,medium,1.5,low,3.1,86,medium,6,3.61,221,313.13,33,41.2
PG_04240,substation,plain,1,medium,1.5,low,3.2,94,high,4,3.32,90,137.4,17,20.9
PG_04241,overhead_line,coastal,3,high,3.0,low,2.7,81,low,12,1.9,140,187.8,32,41.3
PG_04242,substation,urban,2,medium,1.5,low,2.9,69,low,5,2.76,134,178.33,17,22.2
PG_04243,overhead_line,urban,2,medium,1.5,high,4.6,78,medium,8,4.35,145,169.64,25,33.1
PG_04244,overhead_line,plain,1,medium,1.5,high,3.9,69,high,3,2.05,115,135.34,35,41.2
PG_04245,overhead_line,plain,1,low,0.5,medium,3.0,59,high,7,4.69,74,101.09,35,44.0
PG_04246,overhead_line,hilly,4,medium,1.5,high,4.4,61,high,9,4.79,81,111.51,32,44.8
PG_04247,underground_cable,plain,1,high,3.0,high,3.3,80,high,1,1.11,217,258.95,23,28.5
PG_04248,overhead_line,forest,5,medium,1.5,medium,2.9,92,low,1,1.7,135,169.08,35,46.0
PG_04249,substation,hilly,4,low,0.5,low,3.1,93,medium,7,4.8,89,135.99,27,35.2
PG_04250,overhead_line,urban,2,high,3.0,high,4.8,74,low,3,1.76,132,135.51,36,45.6
PG_04251,overhead_line,plain,1,medium,1.5,high,3.8,55,medium,4,3.2,101,111.39,28,35.5
PG_04252,substation,urban,2,high,3.0,medium,4.6,63,high,9,4.04,99,132.84,27,37.0
PG_04253,substation,forest,5,medium,1.5,low,2.9,57,high,6,4.08,117,212.23,16,24.4
PG_04254,substation,plain,1,medium,1.5,low,4.4,88,low,11,1.47,101,120.35,22,25.6
PG_04255,underground_cable,coastal,3,low,0.5,high,3.0,95,high,11,1.19,202,265.24,37,44.3
PG_04256,underground_cable,coastal,3,high,3.0,medium,3.1,92,high,7,4.47,230,336.23,21,29.5
PG_04257,underground_cable,coastal,3,medium,1.5,high,3.0,68,medium,5,2.59,186,221.78,29,38.0
PG_04258,underground_cable,hilly,4,low,0.5,medium,4.7,86,high,12,2.28,147,197.74,37,45.6
PG_04259,substation,urban,2,medium,1.5,medium,4.0,61,high,3,2.12,116,150.83,23,29.3
PG_04260,substation,forest,5,low,0.5,high,3.3,56,low,10,1.19,180,213.71,17,23.5
PG_04261,overhead_line,coastal,3,low,0.5,medium,4.1,57,high,5,2.53,78,108.26,30,39.4
PG_04262,substation,hilly,4,low,0.5,low,2.6,94,high,3,2.16,121,198.83,21,26.0
PG_04263,substation,coastal,3,medium,1.5,high,2.9,84,medium,9,4.89,142,177.62,16,22.1
PG_04264,underground_cable,plain,1,medium,1.5,low,3.9,74,low,8,3.87,175,230.29,41,51.7
PG_04265,substation,urban,2,medium,1.5,high,3.3,65,low,11,1.71,88,95.71,15,19.9
PG_04266,substation,urban,2,low,0.5,medium,5.0,56,medium,5,3.27,154,178.53,28,35.4
PG_04267,substation,hilly,4,high,3.0,low,2.8,94,medium,12,1.91,124,179.26,25,33.1
PG_04268,substation,forest,5,low,0.5,medium,4.9,79,medium,11,1.69,87,107.95,15,19.7
PG_04269,substation,hilly,4,high,3.0,low,3.7,92,low,12,2.2,99,137.29,21,29.2
PG_04270,underground_cable,coastal,3,high,3.0,high,4.7,68,medium,4,2.59,203,233.08,20,28.3
PG_04271,underground_cable,plain,1,high,3.0,medium,4.9,85,medium,4,3.32,229,261.05,38,47.3
PG_04272,overhead_line,coastal,3,low,0.5,low,3.7,94,high,4,3.19,88,143.11,24,30.2
PG_04273,underground_cable,hilly,4,high,3.0,high,2.8,94,low,4,2.82,152,180.07,31,42.0
PG_04274,overhead_line,coastal,3,medium,1.5,medium,5.0,90,high,10,2.07,125,166.06,35,43.7
PG_04275,substation,plain,1,medium,1.5,medium,4.7,87,high,11,2.05,81,98.34,17,20.2
PG_04276,substation,coastal,3,high,3.0,high,3.7,89,medium,10,1.94,152,171.87,16,21.8
PG_04277,underground_cable,coastal,3,high,3.0,low,3.6,72,low,4,2.66,177,243.1,35,47.5
PG_04278,substation,hilly,4,low,0.5,low,4.2,81,low,10,1.97,133,182.2,28,36.0
PG_04279,substation,forest,5,medium,1.5,low,2.5,76,high,12,2.37,125,211.42,16,22.1
PG_04280,overhead_line,urban,2,medium,1.5,high,4.9,61,low,3,1.0,97,101.07,26,33.5
PG_04281,overhead_line,forest,5,low,0.5,high,3.2,94,medium,3,1.38,69,84.94,19,24.3
PG_04282,substation,coastal,3,low,0.5,high,2.6,71,medium,4,2.55,117,143.54,25,32.4
PG_04283,substation,forest,5,medium,1.5,high,2.9,55,high,9,4.22,89,131.94,16,24.2
PG_04284,overhead_line,forest,5,medium,1.5,low,3.9,59,medium,7,4.23,71,110.22,29,42.1
PG_04285,overhead_line,plain,1,high,3.0,medium,3.6,74,low,2,1.74,147,160.19,19,25.0
PG_04286,underground_cable,hilly,4,medium,1.5,high,2.7,84,high,10,1.86,196,263.4,28,35.8
PG_04287,substation,forest,5,medium,1.5,medium,3.1,94,low,9,4.21,146,192.2,22,31.0
PG_04288,substation,urban,2,high,3.0,high,4.4,62,high,10,1.24,117,144.38,16,22.5
PG_04289,substation,plain,1,low,0.5,medium,3.4,87,low,10,1.49,164,175.65,18,20.4
PG_04290,overhead_line,forest,5,high,3.0,low,2.8,87,medium,9,4.92,64,103.34,21,31.6
PG_04291,underground_cable,coastal,3,low,0.5,medium,4.9,83,high,9,3.59,240,340.92,33,43.4
PG_04292,overhead_line,plain,1,medium,1.5,high,2.5,62,high,10,1.32,71,88.17,33,40.0
PG_04293,substation,urban,2,medium,1.5,high,4.7,62,high,5,2.64,83,103.41,21,27.5
PG_04294,substation,forest,5,medium,1.5,low,3.8,72,high,4,2.57,101,174.24,16,23.3
PG_04295,overhead_line,hilly,4,low,0.5,low,3.7,85,high,10,1.4,93,147.64,18,22.5
PG_04296,substation,urban,2,high,3.0,high,3.5,68,high,12,1.82,94,117.68,16,22.1
PG_04297,underground_cable,plain,1,high,3.0,low,3.8,78,low,11,1.65,180,223.51,25,31.6
PG_04298,substation,plain,1,high,3.0,high,3.5,58,medium,9,4.53,96,108.93,21,28.9
PG_04299,substation,plain,1,medium,1.5,medium,3.5,93,high,4,3.0,138,179.6,16,19.6
PG_04300,overhead_line,forest,5,medium,1.5,high,3.9,95,low,10,1.22,133,154.51,29,38.2
